,remitter_value,remitter_value,beneficiary_value,beneficiary_value,remitter_cv,beneficiary_cv,avg_cv
,mean,std,mean,std,,,
entity name,,,,,,,
the chitnavispura sahakari bank,2.5259259471666664,1.4579390369125225,2.4273709584166667,1.1395477857843923,0.5771899364460364,0.46945761702929006,0.5233237767376633
the chitradurga district cooperative central,2.309597476,,3.8078304,,,,
the chittoor district coop central bank,30.967124983529416,18.46752204748046,31.153626957058826,18.796773579477755,0.5963589470221353,0.6033574711986708,0.599858209110403
the chittorgarh kendriya sahakari bank,3.236880965,,5.51091275,,,,
the chopda peoples coop bank ltdchopda,2.287769272,,5.1245494,,,,
the churu central cooperative bank,0.0,,1.173883436,,,,
the citizens coop bank ltd jammu,4.04712831,,12.15062079,,,,
the city cooperative bank,30.64649667105263,9.10036054598859,29.39589868526316,8.830840487532273,0.296946194002801,0.3004106314993995,0.29867841275110024
the co operative urban bank ltd kottarakara,0.0,,0.2396067,,,,
the coastal urban coop bank,0.0,,0.7380339,,,,
the coastal urban cooperative bank ltd kollam,0.1279105,0.10656840149597191,0.4764625,0.2951739024303809,0.8331481895229235,0.6195112992740895,0.7263297443985065
the coimbatore city cooperative bank,1.1869379,,0.757191,,,,
the coimbatore dist central coop bank,11.33043107,,38.98954296,,,,
the coimbatore district central coop,25.1473859115,10.227408588151716,24.72591393905556,10.039394700308879,0.40669867731558856,0.406027244333778,0.40636296082468326
the commercial co operative bank ltd kolhapur,10.916224869333334,2.5518800342892574,10.585066926666666,2.130959133256829,0.23376946378763114,0.20131749265452092,0.21754347822107603
the commercial cooperative bank,2.1261678592777775,0.7141337894106083,4.426411811777778,1.1137392965746284,0.33587836740848265,0.2516122186397559,0.2937452930241193
the coop bank of mehsana,6.5815387350000005,3.124950425722443,6.16577317331579,2.9226575850339063,0.4748054446757644,0.4740131534002212,0.4744092990379928
the coop bank of rajkot naranpura,155.2084057,,188.0576828,,,,
the cooperative bank of rajkot,12.576806128833333,5.526530236271869,14.541931458,5.165136612220123,0.43942239227190255,0.3551891732634051,0.3973057827676538
the cooperative city bank,1.6456454,,5.8375944,,,,
the cosmos coop bank,1335.365383,,1627.903952,,,,
the cosmos cooperative bank,1106.2379182888887,139.76265155284474,1328.4868296,528.837054219373,0.12634049985289547,0.39807474371319357,0.2622076217830445
the cuddalore district central coop bank,6.078885733,,13.46592321,,,,
the dahod mercantile co operative bank,20.31151668,,10.29259636,,,,
the dahod mercantile coop bank,6.200507501972973,3.7952063939413576,6.621385939594594,3.48747857339964,0.6120799616376144,0.5266991843120334,0.569389572974824
the dausa kendriya sahakari bank,0.0,,1.8379202,,,,
the davangere harihar urban sahakara bank niyamith,8.602109725578947,3.4462490105621546,7.580572443789473,2.318069399274519,0.40062834821956567,0.30579081150707044,0.353209579863318
the davangere urban co op bank,1.961800004611111,1.2174111147133668,2.1992165828333334,1.2827354498363568,0.6205582178876052,0.5832692695431391,0.6019137437153721
the davangere urban co operative bank,19.79862989,,23.5266986,,,,
the deccan cooperative urban bank,0.1565751,,0.0920489,,,,
the dhanbad central coop bank,8.843822467,,4.8935909,,,,
the dharmaj peoples co op bank,1.522754612,,1.37602472,,,,
the dhinoj nagrik sahkari bank,0.0,,0.0005,,,,
the dhrangadhra peoples cooperative bank,1.83742839,,1.699291551,,,,
the dhule and nandurbar district central coop,3.621015756,,2.9338308,,,,
the dindigul urban coop bank,0.0,,0.0522,,,,
the dist coop central bank mahabubnagar,1.5361063,,1.364020915,,,,
the district central co op bank ltd khammam,27.528967805555553,8.786020369724097,27.75057622111111,9.270475276601012,0.3191554595065861,0.3340642443867001,0.3266098519466431
the district co op central bank ltd kakinada,2.340970818,,2.1946875,,,,
the district co op central bank ltd kurnool,0.900813124,,0.281541584,,,,
the district co op central bank ltd srikakulam,2.887415853,,0.175485299,,,,
the district co op central bank ltd vizianagaram,0.9083312,,0.2755524,,,,
the district cooperative central bank,18.628544539947367,13.00202541548816,15.543490858421054,10.723625905401088,0.6979624944722007,0.6899110375576482,0.6939367660149245
the district cooperative central bank ltdmedak,66.86910377185714,31.760481275262684,53.977009808333335,26.0361614869647,0.4749649611519028,0.4823564991728212,0.478660730162362
the eastern railway employees coop bank,0.0,,4.956188,,,,
the eenadu coopurban bank,26.45716099166667,7.116288866908962,24.651564101666665,6.406028989235652,0.2689740168701552,0.2598629832499167,0.264418500060036
the eluri coop urban,0.0,,3.134488192,,,,
the eluru cooperative urban bank,0.6307007545454546,0.4342002480455196,0.8665581363636363,0.5336077254689726,0.6884409839630639,0.6157783339363319,0.6521096589496979
the erode dist central coop bank,8.538627728,,19.99410222,,,,
the erode district central cooperative bank,19.69988380527778,7.612358658242378,16.388049740666666,5.918671218509835,0.3864164242533734,0.3611577528851864,0.3737870885692799
the excellent coopbank,17.33641673,,20.12549817,,,,
the faridabad central co op bank,8.7488884,,2.757857,,,,
the faridkot central co operative bank,4.5521445,,2.920516894,,,,
the farrukhabad district co operative bank,0.0,,0.2692695,,,,
the fatehabad central cooperative bank,7.064559265,,1.192363454,,,,
the fatehgarh sahib central cooperative bank,0.0,,2.3946404,,,,
the ferozepur central coop bank,1.3558452,,1.3765716,,,,
the financial co operative bank,5.757507264833333,1.112099979194732,7.210786796555556,1.6597435146938115,0.19315650472339,0.230175092056062,0.211665798389726
the financial coop bank,72.4536788,,99.49152262,,,,
the gadchiroli nagari sahakari bank maryadit gadch,0.0,,0.1253335,,,,
the gandevi peoples co operative bank,5.811374966333333,1.654057616010629,4.815729591555556,1.218375658251808,0.2846241424091502,0.25299918425408385,0.268811663331617
the gandhi coop urban bank,2.528702012,,2.67555962,,,,
the gandhi gunj cooperative bank,5.320232935789474,4.282646624561125,4.900064308210526,2.1131408385763364,0.8049735183118668,0.4312475726156424,0.6181105454637545
the gandhidham co operative bank,2.7133490744444444,1.2167075656640416,3.3669666766111113,1.1365863897064146,0.4484154203097371,0.3375698362570078,0.39299262828337245
the gandhidham coop bank,0.0,,16.40879599,,,,
the gandhidham mercantile coop bank,4.012258331473684,5.830816910381317,4.617365313789474,6.474497314408561,1.4532506206397944,1.4022059929009467,1.4277283067703705
the gandhinagar nagarik coop bank,6.713396360105263,1.7774294104725494,6.840809382947367,4.527148197911651,0.26475859835046,0.6617854619947218,0.4632720301725909
the gandhinagar urban coop bank,2.5001499879473683,1.8390455347620016,2.4753925634210523,1.8449875495468977,0.7355740830060616,0.7453312968659324,0.740452689935997
the ganga mercantile urban coop bank,1.209788,,3.06201092,,,,
the ganganagar kendriya sahakari,0.0,,4.407498271,,,,
the gauhati coop,3.0811587,,7.581904751,,,,
the gayatri coop urban bank,0.0,,47.88628807,,,,
the gayatri cooperative urban bank,713.4685289555556,148.46547719804676,665.2076322222223,127.56163685632498,0.20808973510770673,0.19176213662820868,0.1999259358679577
the ghatal peoples cooperative bank,0.0,,0.3627709,,,,
the ghoti merchants co op bank ltdghoti,1.6015595,,1.5428039,,,,
the godhra city cooperative bank ltd godhra,1.2574142821666667,2.0139506189262106,1.340874651,2.3135736981483004,1.6016603656321975,1.7254213109501915,1.6635408382911945
the godhra urban cooperative bank,15.155321374736843,3.9129506459398495,15.066743358421054,3.6210031094471473,0.2581898825624735,0.24033084146371342,0.24926036201309346
the gokak urban cooperative credit bank,3.5765382,,2.5484587,,,,
the gokarananath cooperative bank,0.0,,2.748454732,,,,
the gopalganj central co op bank,1.090679944,,1.237014,,,,
the gozaria nagrik sahakari bank,3.800435208,,4.5411337,,,,
the graduates cooperative bank,0.0,,0.1407657,,,,
the greater bombay,98.30722966555555,11.701753980133216,73.6640761688889,9.736274650514128,0.1190324864197981,0.13217127203485002,0.12560187922732408
the gudivada co operative urban bank,0.4355071,,0.2624852,,,,
the gudiyattam coop urban,0.0,,0.0425658,,,,
the guntur coop urban bank,0.0,,3.4593979,,,,
the guntur cooperative urban bank,7.155686984842106,2.4351031180263387,8.54728685531579,2.7294615822865578,0.340303191459411,0.31933660686595905,0.32981989916268506
the guntur district coop central bank,0.848130366,,0.5744478,,,,
the gurdaspur central coop,0.0,,3.367194395,,,,
the guruvayur coopurban bank,0.0,,0.3586663,,,,
the halol urban coop bank,1.1297561835,0.5423788170386964,1.107813025,0.03241480015442418,0.48008484039308325,0.02926017245051274,0.254672506421798
the hansot nagarik sahakari bank,0.0003025,,0.108,,,,
the hanumangarh kendriya sahakari bank,2.217897097,,2.352660518,,,,
the harij nagarik sahakari bank ltd harij,11.37131905,,1.7612737,,,,
the haryana state co op apex,7.406447883,,7.641896524,,,,
the haryana state cooperative apex bank,50.52657089755556,47.139922932573164,46.73073841272222,44.38575199764457,0.9329729307803424,0.9498191876540252,0.9413960592171837
the hasti coop bank,117.63565188105262,18.16913704646057,106.00739018526316,19.945768213402513,0.1544526404701893,0.18815450676169287,0.1713035736159411
the haveri urban,0.0,,0.641594139,,,,
the himachal pradesh state coop,38.12081277,,65.76077141,,,,
the hindustan shipyard staff co op bank,0.2657684,,0.0,,,,
the hindusthan coop bank,47.06181852,,122.1012734,,,,
the hongkong and shanghai banking corporation limi,5773.252646,,2304.43436,,,,
the hooghly cooperative credit bank,0.0,,1.427695865,,,,
the hoshiapur central coop bank,13.32066094,,6.4984718,,,,
the hospet cooperative city bank,0.0,,0.8724456,,,,
the hukkeri urban cooperative bank,0.0,,0.2411069,,,,
the hyddist central coop bank,10.2770675,,9.404269159,,,,
the hyderabad district cooperative bank ltd hdd,7.878695929999999,5.579123446730533,9.648426449999999,5.847293216224191,0.7081277785434896,0.606035942391849,0.6570818604676694
the ichalkaranji merchants coop bank,6.891973463,,5.83847345,,,,
the idar nagarik sahakari bank,0.896987178,1.2685314324023695,3.8640636425,1.005430398089252,1.414213562373095,0.26020026870953694,0.837206915541316
the idar nagrik sahakari,1.856047842,0.5568795720225425,1.7173435245,0.47498296152344965,0.3000351388693043,0.27658005212541253,0.2883075954973584
the imphal urban co opeerative bank,4.084612841,,2.64692487,,,,
the industrial cooperative bank,0.0,,9.082141684,,,,
the innespeta coopurban bank,0.0,,0.0119535,,,,
the islampur urban cooperative bank,0.0,0.0,0.5855893,0.6335525438580292,,1.0819059430526294,
the jagruti coop bank,0.0,,0.1737739,,,,
the jaipur central coop bank,0.8854864985,1.2522670154769633,9.5268063825,9.299901206526721,1.414213562373095,0.9761824511947587,1.1951980067839267
the jaisalmer central coopertiave bank,0.0,,0.78406153,,,,
the jalandhar central,15.16823161,,10.54449917,,,,
the jalgaon district central coop bank,40.40772104,,74.33481444,,,,
the jalna district central cooperative bank,0.0,,20.5775838,,,,
the jalna peoples co op bank,10.09495207,,6.984089955,,,,
the jambusar peoples coop bank,0.0168077,,0.1608129,,,,
the jamkhandi urban cooperative bank,4.975964796473684,1.1846742384594737,7.140428475473684,1.6724134713357501,0.2380793046001886,0.2342175230912603,0.23614841384572444
the jammu and kashmir state co operative bank,15.64357876,,17.15638268,,,,
the jammu kashmir,8228.70961427778,1431.505817869954,6818.646821388889,1266.6421520569606,0.17396479946091706,0.1857615132791052,0.17986315637001113
the jamnagar mahila sahakari,0.929463243,,1.0016249,,,,
the janata co operative bank ltd godhra,5.839292394,,11.8489771,,,,
the janata cooperative bank ltdjcb,14.64790287,,14.22571458,,,,
the janata sahakari bank ltd yeola,0.0,,1.2980038,,,,
the jawhar urban coop bank,0.4957087,,1.1228079,,,,
the jhajjar central cooperative bank,22.51693567,,1.8560423,,,,
the junagadh commercial cooperative bank,11.529464099444445,2.6691316142697112,11.996268060611111,2.2525904706407727,0.23150526262520088,0.18777426940274805,0.20963976601397447
the junagarh jilla shakari bank,17.283631826736844,5.5170423002795514,14.023372843157894,4.534936037279719,0.3192061920542062,0.32338411650320964,0.3212951542787079
the kaduthuruthy urban co operative bank,0.0,,0.7354732,,,,
the kaira district coop bank,66.6610737,,49.66408819,,,,
the kaithal central coop,6.785225144,,3.071547451,,,,
the kakatiya cooperative urban bank,11.477839343789475,4.307461453950344,11.15172436931579,3.684567848701127,0.3752850449401926,0.3304034180435175,0.35284423149185506
the kakinada coop town bank,0.0,,4.1308119,,,,
the kakinada cooperative town bank,13.7074472275,3.876065784867677,15.754562851055555,4.23330731853338,0.2827707975480278,0.26870357232728603,0.2757371849376569
the kalna town credit co operative,0.502589082,,1.5197597,,,,
the kalol nagarik sahakari bank,14.967262953499999,17.028220386028835,18.868665881000002,20.55523821255148,1.1376976831991112,1.0893848214912634,1.1135412523451873
the kalupur commercial coop bank,458.2771806888889,60.638890339705256,373.2249006833333,50.4804160528994,0.13231924454224842,0.13525468413408476,0.1337869643381666
the kalwan merchants co op bank ltd kalwan,2.012271484,,6.7019638,,,,
the kalyan cooperative bank,0.0293,,0.0,,,,
the kanakamahalakshmi,12.71429119,,8.286061413,,,,
the kanara district central cooperative bank,3.674701253222222,4.668519761888693,4.240655133333333,4.022849316763621,1.270448790305069,0.948638639615453,1.109543714960261
the kangra cooperative bank,8.757651376333333,6.898588153278224,9.438040982777778,6.1313361713177725,0.7877212573134574,0.6496407657591262,0.7186810115362918
the kanyakumari district central coop bank,4.217595096,,14.49496875,,,,
the kapadwanj peoples co op bank ltdkapadwanj,4.037417835,,0.8674276,,,,
the kapurthala central co operative bank,9.913324162,,6.94245045,,,,
the karad urban coop bank,49.888374592758616,17.74475675931131,43.9101762827931,15.15351021215384,0.3556892142540758,0.34510246815137435,0.35039584120272504
the karim nagar co operative urban bank,0.0,,0.341892,,,,
the karimnagar dist coop central,12.07346254,,10.3871283,,,,
the karjan nagrik sahakari bank ltd karjan,0.417081102,,1.0382029,,,,
the karnataka central cooperative bank ltd dharwad,8.8292311,,2.131786422,,,,
the karnavati co operative bank,36.76764607888889,5.866815782926706,32.01366540111111,5.235869643389774,0.15956462837840718,0.16355108288250086,0.16155785563045402
the karnavati coop bank,43.59318506,,43.31569513,,,,
the karunagappally taluk urban coop bank,0.0,,0.041905,,,,
the kasargod cooperative town bank,0.0,,0.4853798,,,,
the kattappana urban coop bank,0.0,,0.1206136,,,,
the kendrapara urban cooperative bank,2.7247093,,2.893242245,,,,
the keonjhar central,1.0873399,,1.5843528,,,,
the kerala state cooperative bank,429.23604560555555,117.27001353284686,519.0501474055555,150.16976650261367,0.27320635052306763,0.2893164894629724,0.28126141999302
the khambhat nagarik sahakari bank,1.133095286,,1.385391154,,,,
the khanapur cooperative bank,0.0,,0.2132665,,,,
the khattri cooperative urban,2.4734449251666666,0.6696761989389162,3.325976766666667,0.8827819880301091,0.2707463554676851,0.2654203712056725,0.2680833633366788
the kheda peoples coop bank,1.550373008,,2.083252642,,,,
the kodagu district coop central bank,17.205566114444444,4.765787664858516,13.668980302666666,3.9278723160608497,0.2769910407573009,0.28735664468655103,0.28217384272192597
the kodinar taluka cooperative banking union,18.062148819210528,5.147410895046716,15.03331819526316,4.187194174833346,0.2849833066136647,0.27852760917098707,0.2817554578923259
the kodoli urban coop bank,1.7612353,,0.8770965,,,,
the kodungallur town co operative bank,6.111228132888889,1.337463001281406,10.382280309,1.9779478326593867,0.21885339120029917,0.19051188889061102,0.2046826400454551
